mid	mod_date	name	version	type	status	reaction_count	compound_count	annotation_count	gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|fm.516	1351013951	Clostridium perfringens SM101	0	Singlegenome	Reconstruction started	822	907	2735	kb|g.677	2608	122	Clostridium perfringens SM101	1	1	2921996	3	Bacteria	11	28.2322426177175		289380.15	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium perfringens SM101
kb|fm.511	1351013946	Mycoplasma bovis PG45	0	Singlegenome	Reconstruction started	269	372	926	kb|g.678	876	40	Mycoplasma bovis PG45	1	1	1003404	1	Bacteria	4	29.3147127179082		289397.4	Bacteria : Tenericutes : Mollicutes : Mycoplasmataceae : Mycoplasma : Mycoplasma bovis PG45
kb|fm.524	1351013971	Chlorobium limicola DSM 245	0	Singlegenome	Reconstruction started	854	933	2793	kb|g.679	2714	54	Chlorobium limicola DSM 245	1	1	2763181	1	Bacteria	11	51.3168337506664		290315.5	Bacteria : Chlorobi : Chlorobia : Chlorobiales : Chlorobiaceae : Chlorobium/Pelodictyon group : Chlorobium : Chlorobium limicola DSM 245
kb|fm.69	1351012063	Lactobacillus kefiranofaciens ZW3	0	Singlegenome	Reconstruction started	346	550	2493	kb|g.68	2414	73	Lactobacillus kefiranofaciens ZW3	1	1	2354088	3	Bacteria	11	37.355825270763		1033837.3	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus kefiranofaciens ZW3
kb|fm.541	1351013967	Chlorobium phaeobacteroides DSM 266	0	Singlegenome	Reconstruction started	852	887	3362	kb|g.680	3279	53	Chlorobium phaeobacteroides DSM 266	1	1	3133902	1	Bacteria	11	48.3514481307967		290317.9	Bacteria : Chlorobi : Chlorobia : Chlorobiales : Chlorobiaceae : Chlorobium/Pelodictyon group : Chlorobium : Chlorobium phaeobacteroides DSM 266
kb|fm.547	1351013968	Chlorobium phaeovibrioides DSM 265	0	Singlegenome	Reconstruction started	791	860	1929	kb|g.681	1865	48	Chlorobium phaeovibrioides DSM 265	1	1	1966858	1	Bacteria	11	52.9917258897185		290318.6	Bacteria : Chlorobi : Chlorobia : Chlorobiales : Chlorobiaceae : Chlorobium/Pelodictyon group : Chlorobium : Chlorobium phaeovibrioides DSM 265
kb|fm.529	1351013986	Citrobacter koseri ATCC BAA-895	0	Singlegenome	Reconstruction started	1409	1261	4436	kb|g.682	4311	105	Citrobacter koseri ATCC BAA-895	1	1	4735357	3	Bacteria	11	53.8274305400839		290338.8	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Citrobacter : Citrobacter koseri ATCC BAA-895
kb|fm.550	1351013989	Cronobacter sakazakii ATCC BAA-894	0	Singlegenome	Reconstruction started	1282	1184	4185	kb|g.683	4069	104	Cronobacter sakazakii ATCC BAA-894	1	1	4530777	3	Bacteria	11	56.7337346331545		290339.8	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Cronobacter : Cronobacter sakazakii ATCC BAA-894
kb|fm.536	1351013987	Arthrobacter aurescens TC1	0	Singlegenome	Reconstruction started	1074	1088	4931	kb|g.684	4834	72	Arthrobacter aurescens TC1	1	1	5226648	3	Bacteria	11	62.4298594433756		290340.10	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Micrococcineae : Micrococcaceae : Arthrobacter : Arthrobacter aurescens TC1
kb|fm.556	1351013990	Anaeromyxobacter dehalogenans 2CP-C	0	Singlegenome	Reconstruction started	1053	1052	4546	kb|g.685	4461	55	Anaeromyxobacter dehalogenans 2CP-C	1	1	5013479	1	Bacteria	11	74.9052703721308		290397.18	Bacteria : Proteobacteria : Deltaproteobacteria : Myxococcales : Cystobacterineae : Myxococcaceae : Anaeromyxobacter : Anaeromyxobacter dehalogenans 2CP-C
kb|fm.543	1351013988	Chromohalobacter salexigens DSM 3043	0	Singlegenome	Reconstruction started	1099	1105	3429	kb|g.686	3333	84	Chromohalobacter salexigens DSM 3043	1	1	3696649	1	Bacteria	11	63.9118563866897		290398.11	Bacteria : Proteobacteria : Gammaproteobacteria : Oceanospirillales : Halomonadaceae : Chromohalobacter : Chromohalobacter salexigens DSM 3043
kb|fm.568	1351014002	Arthrobacter sp. FB24	0	Singlegenome	Reconstruction started	1064	1073	4688	kb|g.687	4605	66	Arthrobacter sp. FB24	1	1	5070478	4	Bacteria	11	65.3884505563381		290399.4	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Micrococcineae : Micrococcaceae : Arthrobacter : Arthrobacter sp. FB24
kb|fm.562	1351014000	Jannaschia sp. CCS1	0	Singlegenome	Reconstruction started	1040	1055	4483	kb|g.688	4427	45	Jannaschia sp. CCS1	1	1	4404049	2	Bacteria	11	62.2438805744441		290400.10	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacteraceae : Jannaschia : Jannaschia sp. CCS1
kb|fm.574	1351014004	Clostridium beijerinckii NCIMB 8052	0	Singlegenome	Reconstruction started	1093	1119	5457	kb|g.689	5302	137	Clostridium beijerinckii NCIMB 8052	1	1	6000632	1	Bacteria	11	29.8555885446733		290402.41	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium beijerinckii NCIMB 8052
kb|fm.77	1351012069	Haemophilus [parainfluenzae] CCUG 13788	0	Singlegenome	Reconstruction started	931	970	2081	kb|g.69	2021	51	Haemophilus [parainfluenzae] CCUG 13788	1	1	2143543	87	Bacteria	11	39.72264610507		1035839.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pasteurellales : Pasteurellaceae : Haemophilus : Haemophilus [parainfluenzae] CCUG 13788
kb|fm.580	1351014009	Borrelia garinii PBi	0	Singlegenome	Reconstruction started	302	433	991	kb|g.690	951	36	Borrelia garinii PBi	1	1	986914	3	Bacteria	11	28.1269695231803		290434.5	Bacteria : Spirochaetes : Spirochaetales : Spirochaetaceae : Borrelia : Borrelia burgdorferi group : Borrelia garinii PBi
kb|fm.548	1351014017	Prosthecochloris aestuarii DSM 271	0	Singlegenome	Reconstruction started	795	869	2604	kb|g.691	2545	49	Prosthecochloris aestuarii DSM 271	1	1	2579695	2	Bacteria	11	50.1051093249396		290512.6	Bacteria : Chlorobi : Chlorobia : Chlorobiales : Chlorobiaceae : Prosthecochloris : Prosthecochloris aestuarii DSM 271
kb|fm.542	1351014014	Gluconobacter oxydans 621H	0	Singlegenome	Reconstruction started	896	966	2897	kb|g.692	2821	67	Gluconobacter oxydans 621H	1	1	2922384	6	Bacteria	11	60.8168878559423		290633.11	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodospirillales : Acetobacteraceae : Gluconobacter : Gluconobacter oxydans 621H
kb|fm.538	1351014014	Helicobacter pylori 51	0	Singlegenome	Reconstruction started	703	840	1647	kb|g.693	1600	40	Helicobacter pylori 51	1	1	1589954	1	Bacteria	11	38.7693606230117		290847.5	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori 51
kb|fm.560	1351014028	Photorhabdus asymbiotica	0	Singlegenome	Reconstruction started	1217	1192	5083	kb|g.694	4890	116	Photorhabdus asymbiotica	1	1	5094138	2	Bacteria	11	42.143126079427		291112.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Photorhabdus : Photorhabdus asymbiotica
kb|fm.554	1351014021	Candidatus Blochmannia pennsylvanicus str. BPEN	0	Singlegenome	Reconstruction started	595	682	685	kb|g.695	640	43	Candidatus Blochmannia pennsylvanicus str. BPEN	1	1	791654	1	Bacteria	11	29.5646835612528		291272.6	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : ant endosymbionts : Candidatus Blochmannia : Candidatus Blochmannia pennsylvanicus str. BPEN
kb|fm.578	1351014037	Xanthomonas oryzae pv. oryzae KACC10331	0	Singlegenome	Reconstruction started	974	1035	5195	kb|g.696	5117	60	Xanthomonas oryzae pv. oryzae KACC10331	1	1	4941439	1	Bacteria	11	63.6932885339675		291331.8	Bacteria : Proteobacteria : Gammaproteobacteria : Xanthomonadales : Xanthomonadaceae : Xanthomonas : Xanthomonas oryzae pv. oryzae KACC10331
kb|fm.567	1351014035	Silicibacter sp. TM1040	0	Singlegenome	Reconstruction started	1052	1042	3966	kb|g.697	3839	90	Silicibacter sp. TM1040	1	1	4198271	56	Bacteria	11	59.8479469286285		292414.1	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacteraceae : Ruegeria : Ruegeria sp. TM1040
kb|fm.544	1351014044	Ruegeria sp. TM1040	0	Singlegenome	Reconstruction started	1074	1057	4071	kb|g.698	3981	77	Ruegeria sp. TM1040	1	1	4153699	3	Bacteria	11	60.0563738489477		292414.10	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacteraceae : Ruegeria : Ruegeria sp. TM1040
kb|fm.549	1351014045	Thiobacillus denitrificans ATCC 25259	0	Singlegenome	Reconstruction started	948	958	2871	kb|g.699	2812	49	Thiobacillus denitrificans ATCC 25259	1	1	2909809	1	Bacteria	11	66.0672229689303		292415.6	Bacteria : Proteobacteria : Betaproteobacteria : Hydrogenophilales : Hydrogenophilaceae : Thiobacillus : Thiobacillus denitrificans ATCC 25259
kb|fm.29	1351011795	Anaplasma marginale str. Okeechobee	0	Singlegenome	Reconstruction started	503	624	1309	kb|g.7	1246	42	Anaplasma marginale str. Okeechobee	1	1	1390987	403	Bacteria	11	47.4852029530111		1000936.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Anaplasmataceae : Anaplasma : Anaplasma marginale str. Okeechobee
kb|fm.95	1351012077	Paenibacillus polymyxa ATCC 842	0	Singlegenome	Reconstruction started	1179	1166	5577	kb|g.70	5432	82	Paenibacillus polymyxa ATCC 842	1	1	5898380	65	Bacteria	11	44.9293534834989		1036171.3	Bacteria : Firmicutes : Bacillales : Paenibacillaceae : Paenibacillus : Paenibacillus polymyxa ATCC 842
kb|fm.588	1351014044	Symbiobacterium thermophilum IAM 14863	0	Singlegenome	Reconstruction started	915	943	3442	kb|g.700	3323	110	Symbiobacterium thermophilum IAM 14863	1	1	3566135	1	Bacteria	11	68.6684043088666		292459.5	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiales Family XVIII. Incertae Sedis : Symbiobacterium : Symbiobacterium thermophilum IAM 14863
kb|fm.572	1351014036	Wolbachia endosymbiont strain TRS of Brugia malayi	0	Singlegenome	Reconstruction started	432	544	1367	kb|g.701	1328	36	Wolbachia endosymbiont strain TRS of Brugia malayi	1	1	1080084	1	Bacteria	11	34.179100884746		292805.6	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Anaplasmataceae : Wolbachieae : Wolbachia : Wolbachia endosymbiont strain TRS of Brugia malayi
kb|fm.584	1351014040	Rickettsia canadensis str. McKiel	0	Singlegenome	Reconstruction started	383	532	1273	kb|g.702	1230	36	Rickettsia canadensis str. McKiel	1	1	1159772	1	Bacteria	11	31.053948534712		293613.4	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Rickettsia : typhus group : Rickettsia canadensis str. McKiel
kb|fm.555	1351014049	Rickettsia akari str. Hartford	0	Singlegenome	Reconstruction started	417	563	1481	kb|g.703	1437	36	Rickettsia akari str. Hartford	1	1	1231060	1	Bacteria	11	32.3347359186392		293614.5	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Rickettsia : spotted fever group : Rickettsia akari str. Hartford
kb|fm.570	1351014069	Alkaliphilus metalliredigens QYMF	0	Singlegenome	Reconstruction started	942	1008	5089	kb|g.705	4939	137	Alkaliphilus metalliredigens QYMF	1	1	4929566	1	Bacteria	11	36.8220244946513		293826.6	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Alkaliphilus : Alkaliphilus metalliredigens QYMF
kb|fm.564	1351014066	Xanthomonas albilineans	0	Singlegenome	Reconstruction started	939	1006	3265	kb|g.706	3154	57	Xanthomonas albilineans	1	1	3768695	1	Bacteria	11	62.9766006535419		29447.3	Bacteria : Proteobacteria : Gammaproteobacteria : Xanthomonadales : Xanthomonadaceae : Xanthomonas : Xanthomonas albilineans
kb|fm.582	1351014081	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	0	Singlegenome	Reconstruction started	1331	1237	4798	kb|g.707	4677	104	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	1	1	4585229	1	Bacteria	11	52.1643520967001		295319.15	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150
kb|fm.561	1351014060	Mycoplasma hyopneumoniae 232	0	Singlegenome	Reconstruction started	251	368	791	kb|g.708	744	33	Mycoplasma hyopneumoniae 232	1	1	892758	1	Bacteria	4	28.561155430699		295358.5	Bacteria : Tenericutes : Mollicutes : Mycoplasmataceae : Mycoplasma : Mycoplasma hyopneumoniae 232
kb|fm.576	1351014080	Bacteroides fragilis YCH46	0	Singlegenome	Reconstruction started	895	953	4524	kb|g.709	4412	92	Bacteroides fragilis YCH46	1	1	5310990	2	Bacteria	11	43.2042990101657		295405.11	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Bacteroidaceae : Bacteroides : Bacteroides fragilis YCH46
kb|fm.589	1351014086	Polaromonas sp. JS666	0	Singlegenome	Reconstruction started	1118	1141	5686	kb|g.710	5600	61	Polaromonas sp. JS666	1	1	5894533	39	Bacteria	11	61.9751556230154		296591.1	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Comamonadaceae : Polaromonas : Polaromonas sp. JS666
kb|fm.596	1351014088	Legionella pneumophila str. Lens	0	Singlegenome	Reconstruction started	871	904	3290	kb|g.712	3216	52	Legionella pneumophila str. Lens	1	1	3405519	2	Bacteria	11	38.4144678094587		297245.6	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Legionellaceae : Legionella : Legionella pneumophila str. Lens
kb|fm.20	1351011818	Anaplasma marginale str. Washington Okanogan	0	Singlegenome	Reconstruction started	549	654	1346	kb|g.8	1269	57	Anaplasma marginale str. Washington Okanogan	1	1	1383255	332	Bacteria	11	46.938778460949		1000937.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Anaplasmataceae : Anaplasma : Anaplasma marginale str. Washington Okanogan
kb|fm.63	1351012128	Escherichia coli O104:H4 str. H112180540	0	Singlegenome	Reconstruction started	1356	1244	5339	kb|g.81	5228	94	Escherichia coli O104:H4 str. H112180540	1	1	5336038	430	Bacteria	11	50.4810872786138		1038927.8	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli O104 :H4 str. H112180540
kb|fm.669	1351014520	Photobacterium angustum S14	0	Singlegenome	Reconstruction started	1194	1135	4507	kb|g.818	4345	131	Photobacterium angustum S14	1	1	5034409	7	Bacteria	11	38.9879527070606		314292.23	Bacteria : Proteobacteria : Gammaproteobacteria : Vibrionales : Vibrionaceae : Photobacterium : Photobacterium angustum S14
kb|fm.658	1351014518	Lactobacillus sakei subsp. sakei 23K	0	Singlegenome	Reconstruction started	746	832	1930	kb|g.819	1843	84	Lactobacillus sakei subsp. sakei 23K	1	1	1884661	1	Bacteria	11	41.2576054791817		314315.12	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus sakei subsp. sakei 23K
kb|fm.675	1351014522	Mariprofundus ferrooxydans PV-1	0	Singlegenome	Reconstruction started	916	941	2812	kb|g.820	2753	53	Mariprofundus ferrooxydans PV-1	1	1	2992730	4	Bacteria	11	51.7381454391141		314345.3	Bacteria : Proteobacteria : Zetaproteobacteria : Mariprofundales : Mariprofundaceae : Mariprofundus : Mariprofundus ferrooxydans PV-1
kb|fm.3713	1351026841	Onion yellows phytoplasma	0	Singlegenome	Reconstruction started	22	93	21	kb|g.8205	21	0	Onion yellows phytoplasma	1	1	19044	4	Bacteria	11	23.3406847300987		100379	Bacteria : Tenericutes : Mollicutes : Acholeplasmatales : Acholeplasmataceae : Candidatus Phytoplasma : Candidatus Phytoplasma asteris : Onion yellows phytoplasma
kb|fm.3718	1351026843	Northern cereal mosaic virus	0	Singlegenome	Reconstruction started	22	95	10	kb|g.8206	9	0	Northern cereal mosaic virus	1	0	13222	1	Viruses	11	41.9225533202239		100880	Viruses : ssRNA negative-strand viruses : Mononegavirales : Rhabdoviridae : Cytorhabdovirus : Northern cereal mosaic virus
kb|fm.3723	1351026849	Aconitum latent virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.8207	6	0	Aconitum latent virus	1	0	8657	1	Viruses	11	47.0486311655308		101764	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Betaflexiviridae : Carlavirus : Aconitum latent virus
kb|fm.3726	1351026867	Monkeypox virus	0	Singlegenome	Reconstruction started	22	95	192	kb|g.8208	191	0	Monkeypox virus	1	0	196858	1	Viruses	11	33.0893334281563		10244	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Orthopoxvirus : Monkeypox virus
kb|fm.3736	1351026874	Vaccinia virus	0	Singlegenome	Reconstruction started	22	95	223	kb|g.8209	223	0	Vaccinia virus	1	0	194711	1	Viruses	11	33.3365860172255		10245	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Orthopoxvirus : Vaccinia virus
kb|fm.685	1351014529	Xanthomonas campestris pv. campestris str. 8004	0	Singlegenome	Reconstruction started	1033	1057	4693	kb|g.821	4606	61	Xanthomonas campestris pv. campestris str. 8004	1	1	5148708	1	Bacteria	11	64.9570338811212		314565.5	Bacteria : Proteobacteria : Gammaproteobacteria : Xanthomonadales : Xanthomonadaceae : Xanthomonas : Xanthomonas campestris pv. campestris str. 8004
kb|fm.3731	1351026872	Variola virus	0	Singlegenome	Reconstruction started	22	95	198	kb|g.8210	197	0	Variola virus	1	0	185578	1	Viruses	11	32.7339447563828		10255	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Orthopoxvirus : Variola virus
kb|fm.3740	1351026875	Fowlpox virus	0	Singlegenome	Reconstruction started	22	95	267	kb|g.8211	261	0	Fowlpox virus	1	0	288539	1	Viruses	11	30.8876789619428		10261	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Avipoxvirus : Fowlpox virus
kb|fm.3745	1351026880	Myxoma virus	0	Singlegenome	Reconstruction started	22	95	342	kb|g.8212	170	170	Myxoma virus	1	0	161773	1	Viruses	11	43.5585666334926		10273	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Leporipoxvirus : Myxoma virus
kb|fm.3733	1351026887	Swinepox virus	0	Singlegenome	Reconstruction started	22	95	151	kb|g.8213	150	0	Swinepox virus	1	0	146454	1	Viruses	11	27.4017780326929		10276	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Suipoxvirus : Swinepox virus
kb|fm.3750	1351026887	Molluscum contagiosum virus	0	Singlegenome	Reconstruction started	22	95	164	kb|g.8214	163	0	Molluscum contagiosum virus	1	0	190289	1	Viruses	11	63.3588909500812		10279	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Molluscipoxvirus : Molluscum contagiosum virus
kb|fm.3738	1351026888	Human herpesvirus 1	0	Singlegenome	Reconstruction started	23	95	99	kb|g.8215	77	16	Human herpesvirus 1	1	0	152261	1	Viruses	11	68.2847216293076		10298	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Simplexvirus : Human herpesvirus 1
kb|fm.3744	1351026894	Human herpesvirus 2	0	Singlegenome	Reconstruction started	23	95	81	kb|g.8216	77	0	Human herpesvirus 2	1	0	154746	1	Viruses	11	70.3856642498029		10310	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Simplexvirus : Human herpesvirus 2
kb|fm.3748	1351026900	Cercopithecine herpesvirus 2	0	Singlegenome	Reconstruction started	23	95	79	kb|g.8217	75	0	Cercopithecine herpesvirus 2	1	0	150715	1	Viruses	11	75.9665594001924		10317	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Simplexvirus : Cercopithecine herpesvirus 2
kb|fm.3753	1351026900	Bovine herpesvirus 1	0	Singlegenome	Reconstruction started	23	95	77	kb|g.8218	70	1	Bovine herpesvirus 1	1	0	135301	1	Viruses	11	72.4185334919919		10320	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Varicellovirus : Bovine herpesvirus 1
kb|fm.3756	1351026903	Equid herpesvirus 4	0	Singlegenome	Reconstruction started	23	95	85	kb|g.8219	79	0	Equid herpesvirus 4	1	0	145597	1	Viruses	11	50.4550231117399		10331	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Varicellovirus : Equid herpesvirus 4
kb|fm.664	1351014520	beta proteobacterium KB13	0	Singlegenome	Reconstruction started	717	806	1439	kb|g.822	1394	39	beta proteobacterium KB13	1	1	1334326	1	Bacteria	11	35.3214281967076		314607.3	Bacteria : Proteobacteria : Betaproteobacteria : beta proteobacterium KB13
kb|fm.3762	1351026909	Human herpesvirus 3	0	Singlegenome	Reconstruction started	23	95	78	kb|g.8220	73	1	Human herpesvirus 3	1	0	124884	1	Viruses	11	46.0203068447519		10335	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Varicellovirus : Human herpesvirus 3
kb|fm.3766	1351026912	Triatoma virus	0	Singlegenome	Reconstruction started	22	95	3	kb|g.8221	2	0	Triatoma virus	1	0	9010	1	Viruses	11	35.9267480577137		103442	Viruses : ssRNA positive-strand viruses, no DNA stage : Picornavirales : Dicistroviridae : Cripavirus : Triatoma virus
kb|fm.3772	1351026914	Human herpesvirus 5 strain AD169	0	Singlegenome	Reconstruction started	22	95	154	kb|g.8222	151	0	Human herpesvirus 5 strain AD169	1	0	230287	1	Viruses	11	57.1942836547439		10360	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Betaherpesvirinae : Cytomegalovirus : Human herpesvirus 5 strain AD169
kb|fm.3742	1351026918	Human herpesvirus 7	0	Singlegenome	Reconstruction started	22	95	89	kb|g.8223	86	0	Human herpesvirus 7	1	0	153080	1	Viruses	11	36.2189704729553		10372	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Betaherpesvirinae : Roseolovirus : Human herpesvirus 7
kb|fm.3747	1351026922	Enterobacteria phage phiP27	0	Singlegenome	Reconstruction started	22	95	60	kb|g.8224	58	2	Enterobacteria phage phiP27	1	0	42575	1	Viruses	11	49.3505578391075		103807	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Enterobacteria phage phiP27
kb|fm.3765	1351026927	Bovine herpesvirus 4	0	Singlegenome	Reconstruction started	22	95	82	kb|g.8225	79	0	Bovine herpesvirus 4	1	0	108873	1	Viruses	11	41.38491637045		10385	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Gammaherpesvirinae : Rhadinovirus : Bovine herpesvirus 4
kb|fm.3771	1351026927	Gallid herpesvirus 1	0	Singlegenome	Reconstruction started	22	95	80	kb|g.8226	76	0	Gallid herpesvirus 1	1	0	148687	1	Viruses	11	48.1582115450577		10386	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Iltovirus : Gallid herpesvirus 1
kb|fm.3776	1351026933	Tupaiid herpesvirus 1	0	Singlegenome	Reconstruction started	22	95	161	kb|g.8227	158	0	Tupaiid herpesvirus 1	1	0	195859	1	Viruses	11	66.6096528625184		10397	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Betaherpesvirinae : Tupaiid herpesvirus 1
kb|fm.3785	1351026935	Ovine herpesvirus 2	0	Singlegenome	Reconstruction started	22	95	77	kb|g.8228	73	0	Ovine herpesvirus 2	1	0	135135	1	Viruses	11	52.9337329337329		10398	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Gammaherpesvirinae : Macavirus : Ovine herpesvirus 2
kb|fm.3781	1351026934	Ground squirrel hepatitis virus	0	Singlegenome	Reconstruction started	22	95	4	kb|g.8229	4	0	Ground squirrel hepatitis virus	1	0	3311	1	Viruses	11	43.4309876170341		10406	Viruses : Retro-transcribing viruses : Hepadnaviridae : Orthohepadnavirus : Ground squirrel hepatitis virus
kb|fm.689	1351014532	Shewanella benthica KT99	0	Singlegenome	Reconstruction started	1093	1077	4374	kb|g.823	4233	127	Shewanella benthica KT99	1	1	4351589	129	Bacteria	11	45.9945321122928		314608.4	Bacteria : Proteobacteria : Gammaproteobacteria : Alteromonadales : Shewanellaceae : Shewanella : Shewanella benthica KT99
kb|fm.3792	1351026940	Lymantria dispar MNPV	0	Singlegenome	Reconstruction started	22	95	164	kb|g.8230	164	0	Lymantria dispar MNPV	1	0	161046	1	Viruses	11	57.4723991902935		10449	Viruses : dsDNA viruses, no RNA stage : Baculoviridae : Alphabaculovirus : Lymantria dispar MNPV
kb|fm.3749	1351026944	Spodoptera exigua MNPV	0	Singlegenome	Reconstruction started	22	95	148	kb|g.8231	139	9	Spodoptera exigua MNPV	1	0	135611	1	Viruses	11	43.8128175442995		10454	Viruses : dsDNA viruses, no RNA stage : Baculoviridae : Alphabaculovirus : Spodoptera exigua MNPV
kb|fm.3797	1351026943	Spodoptera frugiperda MNPV	0	Singlegenome	Reconstruction started	22	95	142	kb|g.8232	142	0	Spodoptera frugiperda MNPV	1	0	131330	1	Viruses	11	40.2444224472702		10455	Viruses : dsDNA viruses, no RNA stage : Baculoviridae : Alphabaculovirus : Spodoptera frugiperda MNPV
kb|fm.3755	1351026946	St Croix River virus	0	Singlegenome	Reconstruction started	22	95	11	kb|g.8233	10	0	St Croix River virus	1	0	18445	10	Viruses	11	51.6129032258064		104581	Viruses : dsRNA viruses : Reoviridae : Sedoreovirinae : Orbivirus : St Croix River virus
kb|fm.3758	1351026947	Campoletis sonorensis ichnovirus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.8234	5	2	Campoletis sonorensis ichnovirus	1	0	246734	24	Viruses	11	41.1483622038308		10484	Viruses : dsDNA viruses, no RNA stage : Polydnaviridae : Ichnovirus : Campoletis sonorensis ichnovirus
kb|fm.3764	1351026949	Frog virus 3	0	Singlegenome	Reconstruction started	22	95	99	kb|g.8235	99	0	Frog virus 3	1	0	105903	1	Viruses	11	55.0532090686761		10493	Viruses : dsDNA viruses, no RNA stage : Iridoviridae : Ranavirus : Frog virus 3
kb|fm.3775	1351026956	African swine fever virus	0	Singlegenome	Reconstruction started	22	95	154	kb|g.8236	151	0	African swine fever virus	1	0	170101	1	Viruses	11	38.948036754634		10497	Viruses : dsDNA viruses, no RNA stage : Asfarviridae : Asfivirus : African swine fever virus
kb|fm.3769	1351026954	Canine adenovirus type 1	0	Singlegenome	Reconstruction started	22	95	33	kb|g.8237	31	0	Canine adenovirus type 1	1	0	30536	1	Viruses	11	47.0231857479696		10512	Viruses : dsDNA viruses, no RNA stage : Adenoviridae : Mastadenovirus : Canine adenovirus : Canine adenovirus 1
